户型,面积,楼层,总楼层,走向
3室2厅,100.71,高层,9,南北向
3室2厅,119.65,高层,26,南北向
3室2厅,120.42,中层,11,南向
1室1厅,32.77,低层,6,南向
2室1厅,67.3,高层,22,东南向
3室2厅,118.63,中层,8,南北向
2室2厅,109.72,低层,9,西北向
1室1厅,67.29,低层,6,南北向
3室2厅,98.0,中层,18,南北向
3室2厅,97.52,中层,18,南北向
1室1厅,50.28,高层,6,南向
2室1厅,52.46,中层,7,南北向
2室1厅,88.66,中层,31,南北向
1室1厅,82.84,低层,25,南向
2室2厅,95.1,低层,18,南北向
2室1厅,57.13,高层,6,南向
2室1厅,80.96,低层,18,南向
2室1厅,102.97,高层,7,南北向
3室2厅,136.4,中层,6,南北向
2室1厅,70.14,中层,7,南北向
1室1厅,31.52,高层,7,南向
3室1厅,95.87,低层,23,南向
2室1厅,54.99,高层,6,南北向
3室2厅,108.98,中层,5,南北向
3室2厅,128.99,高层,8,南北向
3室1厅,124.47,低层,15,东西向
2室2厅,98.24,中层,56,西南向
2室1厅,99.16,高层,32,南北向
1室0厅,52.06,高层,48,东向
2室1厅,86.91,中层,32,西南向
2室1厅,65.29,中层,6,南北向
5室2厅,290.19,中层,33,南北向
3室2厅,134.1,中层,5,南北向
2室1厅,91.32,低层,9,南北向
2室1厅,85.02,高层,6,西北向
4室2厅,160.0,顶层,6,南向
3室1厅,88.47,中层,4,南北向
2室1厅,70.14,中层,7,南北向
2室1厅,64.72,低层,32,东北向
3室1厅,109.53,中层,6,南北向
3室2厅,129.41,中层,6,南北向
2室1厅,87.51,中层,7,南北向
4室2厅,191.71,中层,4,南北向
3室2厅,112.93,低层,7,南北向
3室2厅,175.47,中层,5,南北向
2室1厅,77.72,高层,6,南北向
3室2厅,147.75,低层,30,南北向
3室2厅,150.29,低层,29,南北向
3室2厅,92.64,低层,18,南向
2室1厅,71.9,低层,7,南北向
2室1厅,72.46,低层,6,南北向
2室1厅,121.69,中层,6,南北向
3室2厅,104.17,中层,16,南北向
2室2厅,86.54,低层,11,南向
1室1厅,67.92,高层,27,东南向
2室1厅,88.74,低层,6,南北向
2室2厅,97.61,中层,6,南北向
2室2厅,103.34,高层,28,南向
3室2厅,122.0,中层,30,南北向
1室1厅,62.95,低层,21,东向
1室1厅,52.08,高层,48,东向
3室2厅,133.97,高层,6,南北向
3室2厅,137.44,中层,32,南北向
2室1厅,94.33,中层,5,南向
2室1厅,88.44,中层,7,南北向
3室1厅,141.54,中层,26,南北向
3室1厅,95.46,高层,7,南北向
2室1厅,92.72,低层,33,南北向
1室1厅,43.37,高层,6,东向
2室2厅,94.64,低层,24,东南向
2室1厅,124.29,高层,25,南北向
3室1厅,73.7,低层,6,南北向
2室1厅,89.85,低层,33,南向
2室1厅,138.31,高层,18,南向
1室1厅,56.26,中层,48,西向
3室2厅,128.0,高层,10,南北向
1室1厅,60.02,高层,6,东西向
2室2厅,94.35,中层,6,南北向
2室1厅,82.35,高层,6,南北向
1室1厅,53.23,低层,6,南向
2室2厅,79.95,低层,29,南向
3室2厅,127.59,高层,6,南北向
1室1厅,76.76,高层,18,南向
3室2厅,124.8,中层,6,南北向
1室1厅,50.95,低层,20,北向
3室2厅,136.87,高层,18,南北向
1室1厅,39.35,低层,7,南向
2室1厅,61.76,高层,7,南北向
1室1厅,54.88,中层,6,南北向
3室1厅,98.19,中层,7,南北向
1室1厅,42.81,高层,6,南向
2室1厅,70.31,低层,6,南向
2室1厅,79.71,中层,21,东向
2室1厅,55.31,低层,7,东西向
3室2厅,109.74,高层,6,南北向
3室2厅,204.15,中层,7,南北向
1室1厅,68.96,高层,14,南北向
2室1厅,74.23,高层,30,西向
2室2厅,116.03,高层,33,南北向
3室1厅,139.97,高层,18,南向
2室2厅,117.33,低层,18,东南向
4室2厅,191.71,中层,4,南北向
2室1厅,61.74,低层,7,南向
2室1厅,109.22,低层,24,南向
1室1厅,33.63,高层,8,西向
2室1厅,60.92,中层,6,南北向
3室1厅,82.85,中层,7,南北向
2室1厅,78.08,中层,17,南北向
3室1厅,74.26,低层,6,南北向
3室2厅,140.0,高层,16,南北向
3室2厅,127.59,中层,6,南北向
3室2厅,106.25,中层,7,南北向
2室1厅,86.92,高层,30,东南向
3室2厅,116.75,中层,11,南北向
3室2厅,106.14,高层,28,南向
4室2厅,162.2,高层,26,南北向
1室1厅,53.22,高层,21,东向
1室1厅,21.29,中层,7,东向
2室2厅,92.73,中层,7,南北向
2室1厅,101.9,高层,6,南北向
2室1厅,80.84,低层,16,南北向
2室2厅,99.0,高层,15,南北向
2室1厅,59.15,中层,5,南北向
2室1厅,90.46,低层,22,东南向
3室1厅,114.54,低层,9,南北向
3室2厅,126.24,高层,6,南北向
3室2厅,146.01,中层,28,南北向
2室1厅,66.55,中层,6,南北向
1室1厅,58.52,中层,30,南向
2室2厅,109.34,高层,9,南北向
2室1厅,54.1,中层,8,西向
2室1厅,83.86,高层,6,东西向
2室1厅,92.46,低层,18,南北向
1室1厅,42.79,高层,7,南向
2室1厅,89.16,中层,33,西南向
3室1厅,78.04,低层,7,南向
3室2厅,130.57,顶层,25,南向
3室1厅,123.12,高层,25,东南向
1室1厅,36.78,高层,7,东向
4室3厅,210.34,高层,14,南北向
3室2厅,168.33,中层,27,南北向
5室1厅,106.86,高层,7,南北向
2室2厅,109.79,中层,7,南北向
3室2厅,123.45,高层,11,南北向
3室1厅,141.86,低层,12,南北向
4室2厅,320.88,高层,30,南向
2室1厅,83.96,低层,30,西北向
2室1厅,54.69,中层,5,南北向
2室1厅,56.06,高层,6,南北向
2室1厅,94.02,低层,6,南北向
2室1厅,78.91,低层,17,南北向
2室1厅,83.0,高层,57,东向
3室2厅,137.12,高层,25,南北向
3室2厅,170.52,低层,21,南北向
3室2厅,158.94,中层,7,南北向
2室2厅,87.63,高层,10,南北向
2室1厅,42.0,顶层,6,南向
3室2厅,155.95,中层,27,南北向
2室2厅,96.89,中层,6,南北向
3室2厅,140.19,中层,24,东向
2室1厅,115.24,低层,9,南北向
1室1厅,37.92,中层,6,南向
2室1厅,75.18,低层,30,南向
2室1厅,65.08,中层,16,南向
2室1厅,107.94,低层,10,南北向
2室1厅,58.96,中层,6,南北向
2室1厅,62.32,高层,7,东西向
2室1厅,61.73,高层,6,南北向
4室2厅,169.52,高层,33,南北向
2室1厅,110.02,中层,6,南北向
2室1厅,113.14,低层,11,南北向
2室1厅,67.28,中层,7,南北向
1室1厅,69.89,高层,7,南北向
1室1厅,34.58,中层,8,西向
2室1厅,61.72,低层,8,北向
2室1厅,102.78,低层,18,南北向
3室2厅,147.62,高层,11,南北向
2室1厅,87.89,中层,14,南北向
1室1厅,51.68,中层,18,西向
3室2厅,75.58,中层,5,南北向
2室1厅,61.98,中层,7,南北向
2室2厅,122.06,中层,28,南北向
1室1厅,37.18,高层,7,东向
