户型,面积,楼层,总楼层,走向
1室1厅,38.57㎡,低层,（共7层）,南向
2室1厅,65.77㎡,高层,（共6层）,东西向
3室2厅,135.03㎡,高层,（共11层）,南北向
2室1厅,38.31㎡,中层,（共8层）,南北向
1室1厅,35.23㎡,高层,（共8层）,西向
1室1厅,40.59㎡,中层,（共7层）,西向
2室1厅,76.23㎡,高层,（共6层）,南北向
3室2厅,146.31㎡,高层,（共27层）,南北向
2室1厅,48.83㎡,高层,（共10层）,南向
1室1厅,49.01㎡,中层,（共10层）,西向
1室1厅,51.65㎡,低层,（共14层）,南向
1室1厅,49.2㎡,高层,（共10层）,南向
4室1厅,183.27㎡,高层,（共18层）,南北向
2室1厅,78.91㎡,低层,（共7层）,西北向
3室1厅,125.54㎡,高层,（共6层）,南北向
4室2厅,173.34㎡,高层,（共27层）,南北向
2室1厅,54.41㎡,中层,（共8层）,东向
5室2厅,247.65㎡,中层,（共17层）,南北向
1室1厅,50.88㎡,中层,（共8层）,北向
2室1厅,38.02㎡,中层,（共8层）,南北向
1室1厅,35.02㎡,中层,（共6层）,南向
1室1厅,34.95㎡,高层,（共8层）,西向
3室2厅,156.08㎡,低层,（共8层）,南北向
1室1厅,34.93㎡,中层,（共7层）,东向
2室2厅,88.63㎡,中层,（共28层）,南北向
2室2厅,99.24㎡,高层,（共6层）,南向
1室1厅,33.97㎡,高层,（共7层）,东向
2室1厅,56.58㎡,中层,（共7层）,西向
1室1厅,36.93㎡,高层,（共8层）,东向
2室1厅,117.7㎡,高层,（共12层）,南北向
1室1厅,49.01㎡,高层,（共10层）,西向
1室1厅,23.55㎡,中层,（共7层）,南向
2室1厅,59.42㎡,中层,（共6层）,南北向
1室1厅,34.87㎡,高层,（共7层）,西向
2室2厅,121.94㎡,低层,（共12层）,南北向
1室1厅,48.71㎡,低层,（共10层）,南向
2室1厅,81.23㎡,高层,（共6层）,南北向
2室2厅,124.47㎡,中层,（共15层）,东西向
3室1厅,122.27㎡,低层,（共11层）,南北向
2室1厅,59.42㎡,高层,（共6层）,南北向
1室1厅,50.66㎡,低层,（共10层）,南向
2室1厅,113.83㎡,中层,（共11层）,南北向
4室2厅,184.79㎡,高层,（共22层）,南北向
1室1厅,40.88㎡,低层,（共8层）,东向
1室1厅,33.97㎡,高层,（共7层）,东向
2室1厅,65.1㎡,高层,（共5层）,南向
1室1厅,49.07㎡,中层,（共22层）,北向
1室1厅,49.01㎡,中层,（共10层）,西向
3室1厅,98.19㎡,中层,（共7层）,南北向
2室1厅,98.83㎡,中层,（共5层）,南北向
2室1厅,59.8㎡,高层,（共8层）,南北向
2室1厅,89.39㎡,中层,（共28层）,南向
2室2厅,161.84㎡,低层,（共18层）,东南向
2室1厅,49.85㎡,中层,（共10层）,西向
2室1厅,70.07㎡,低层,（共10层）,南北向
2室2厅,90.26㎡,中层,（共25层）,南向
3室2厅,148.98㎡,中层,（共7层）,南北向
2室1厅,110.66㎡,低层,（共6层）,南北向
1室1厅,42.77㎡,中层,（共7层）,东向
2室2厅,123.64㎡,低层,（共7层）,东西向
1室1厅,35.92㎡,中层,（共8层）,南向
4室1厅,183.27㎡,高层,（共18层）,南北向
2室1厅,73.16㎡,高层,（共7层）,南北向
1室1厅,90.08㎡,中层,（共11层）,南向
3室2厅,101.95㎡,高层,（共6层）,南北向
1室1厅,37.43㎡,低层,（共8层）,南向
3室1厅,139.95㎡,中层,（共7层）,南北向
4室2厅,225.87㎡,高层,（共27层）,南北向
2室2厅,103.13㎡,高层,（共30层）,南北向
2室1厅,34.2㎡,高层,（共6层）,西北向
2室2厅,92.06㎡,高层,（共33层）,南北向
2室1厅,52.1㎡,高层,（共10层）,南北向
3室2厅,152.63㎡,中层,（共11层）,南北向
2室1厅,116.03㎡,高层,（共33层）,南北向
1室1厅,47.95㎡,低层,（共7层）,南北向
3室1厅,99.79㎡,高层,（共14层）,南北向
3室2厅,159.06㎡,中层,（共5层）,南向
2室1厅,72.43㎡,高层,（共7层）,南北向
1室1厅,34.93㎡,中层,（共6层）,西向
2室1厅,49.66㎡,中层,（共10层）,东向
4室2厅,255.22㎡,低层,（共31层）,南北向
3室1厅,129.47㎡,高层,（共11层）,南北向
1室1厅,49.2㎡,中层,（共10层）,西向
1室1厅,26.75㎡,高层,（共8层）,南向
1室1厅,58.83㎡,中层,（共30层）,南向
2室1厅,89.81㎡,中层,（共7层）,南北向
1室1厅,35.55㎡,中层,（共7层）,南北向
2室2厅,101.2㎡,高层,（共6层）,西北向
1室1厅,50.66㎡,中层,（共10层）,南向
2室1厅,66.53㎡,中层,（共6层）,东南向
1室1厅,34.59㎡,中层,（共7层）,西向
2室1厅,52.1㎡,高层,（共10层）,南北向
2室2厅,117.11㎡,低层,（共12层）,南北向
1室1厅,34.87㎡,中层,（共7层）,东向
2室1厅,59.34㎡,中层,（共7层）,南北向
3室2厅,181.75㎡,高层,（共11层）,南北向
3室2厅,126.76㎡,中层,（共5层）,南北向
3室1厅,108.05㎡,中层,（共25层）,南北向
3室1厅,190.98㎡,中层,（共27层）,南北向
2室2厅,104.56㎡,高层,（共11层）,南向
2室1厅,89.11㎡,高层,（共27层）,南北向
1室1厅,58.09㎡,中层,（共20层）,南向
1室1厅,60.09㎡,中层,（共21层）,南向
3室2厅,146.71㎡,中层,（共25层）,东南向
1室1厅,34.87㎡,高层,（共7层）,西向
2室1厅,92.77㎡,高层,（共7层）,南向
2室1厅,68.63㎡,中层,（共14层）,南向
2室1厅,65.65㎡,高层,（共7层）,南北向
4室3厅,193.87㎡,高层,（共26层）,南向
2室2厅,90.83㎡,中层,（共5层）,南北向
2室1厅,89.64㎡,高层,（共24层）,南北向
4室2厅,212.26㎡,中层,（共28层）,南北向
3室1厅,107.96㎡,低层,（共10层）,南北向
1室1厅,34.87㎡,低层,（共7层）,东向
3室2厅,155.48㎡,高层,（共6层）,南北向
1室1厅,49.2㎡,中层,（共10层）,东向
1室1厅,49.2㎡,中层,（共10层）,东向
2室1厅,52.68㎡,中层,（共5层）,南北向
2室1厅,48.83㎡,高层,（共10层）,南向
1室1厅,34.07㎡,高层,（共7层）,南向
2室1厅,104.41㎡,低层,（共15层）,南向
2室1厅,38㎡,高层,（共8层）,西向
2室1厅,73.87㎡,高层,（共8层）,西向
2室1厅,70.16㎡,低层,（共10层）,南北向
2室1厅,101.45㎡,高层,（共32层）,西南向
2室1厅,102.43㎡,低层,（共6层）,南北向
2室1厅,47.7㎡,高层,（共6层）,东北向
2室2厅,91.87㎡,中层,（共6层）,南北向
3室2厅,123.97㎡,中层,（共6层）,南北向
3室2厅,164.4㎡,低层,（共27层）,东南向
1室1厅,40.77㎡,中层,（共7层）,南向
1室1厅,35.31㎡,高层,（共6层）,北向
2室1厅,85.65㎡,高层,（共18层）,南向
3室2厅,156.21㎡,中层,（共33层）,南向
1室1厅,35.9㎡,中层,（共8层）,西北向
2室1厅,49.2㎡,中层,（共10层）,南向
2室2厅,127.51㎡,高层,（共6层）,南北向
2室1厅,104.62㎡,高层,（共6层）,南北向
2室1厅,43.14㎡,中层,（共7层）,东西向
1室0厅,22.31㎡,中层,（共7层）,西向
3室1厅,88.37㎡,低层,（共10层）,东西向
1室1厅,35.19㎡,高层,（共8层）,西向
2室1厅,88.44㎡,中层,（共7层）,南北向
2室1厅,90.08㎡,中层,（共11层）,南北向
3室1厅,96.73㎡,中层,（共32层）,东南向
2室2厅,99.84㎡,中层,（共7层）,南北向
2室1厅,117.61㎡,高层,（共12层）,南北向
1室1厅,50.09㎡,低层,（共20层）,南向
2室2厅,106.97㎡,中层,（共11层）,南北向
3室2厅,132.17㎡,高层,（共28层）,西南向
2室2厅,122.86㎡,高层,（共18层）,南北向
2室1厅,124.29㎡,中层,（共25层）,南北向
1室1厅,60.09㎡,低层,（共21层）,北向
2室1厅,75.85㎡,低层,（共7层）,南北向
2室1厅,90.08㎡,中层,（共11层）,南北向
3室2厅,124.15㎡,高层,（共25层）,西北向
2室1厅,44.78㎡,顶层,（共5层）,南向
1室1厅,36.87㎡,中层,（共8层）,东向
2室1厅,99.24㎡,高层,（共6层）,南北向
2室1厅,55.35㎡,中层,（共8层）,西向
2室1厅,88.05㎡,低层,（共26层）,南向
1室1厅,53.58㎡,高层,（共6层）,南向
2室1厅,49.35㎡,中层,（共10层）,北向
1室1厅,25.53㎡,中层,（共8层）,东向
3室2厅,141.37㎡,中层,（共5层）,南北向
2室1厅,68.63㎡,中层,（共14层）,南向
3室1厅,69.98㎡,中层,（共5层）,南北向
2室1厅,65.48㎡,低层,（共7层）,南北向
2室2厅,107.73㎡,中层,（共12层）,南北向
1室1厅,49.2㎡,中层,（共10层）,西向
2室1厅,89.74㎡,低层,（共33层）,南向
1室1厅,36.11㎡,中层,（共8层）,东向
3室2厅,118.76㎡,低层,（共18层）,南北向
2室1厅,55.23㎡,中层,（共14层）,北向
2室1厅,49.48㎡,中层,（共10层）,北向
2室1厅,59.14㎡,中层,（共8层）,南向
2室1厅,58.13㎡,高层,（共5层）,南北向
1室1厅,51.65㎡,中层,（共14层）,南向
2室2厅,105.95㎡,高层,（共9层）,南北向
3室2厅,121㎡,顶层,（共11层）,南北向
1室1厅,34.93㎡,中层,（共7层）,西向
1室1厅,36.78㎡,中层,（共7层）,南向
5室2厅,168.89㎡,高层,（共6层）,南北向
3室2厅,90㎡,高层,（共9层）,南向
2室1厅,87㎡,高层,（共34层）,南北向
2室1厅,37.18㎡,高层,（共6层）,南北向
2室1厅,70.38㎡,高层,（共6层）,南北向
1室1厅,23.1㎡,中层,（共7层）,南向
1室1厅,39.09㎡,中层,（共6层）,西向
2室1厅,90.63㎡,中层,（共24层）,南向
3室2厅,181㎡,高层,（共31层）,南北向
2室1厅,110.05㎡,低层,（共22层）,南北向
1室1厅,80.43㎡,低层,（共7层）,南向
1室1厅,38.23㎡,高层,（共7层）,南向
2室1厅,90.3㎡,中层,（共27层）,南向
2室2厅,76㎡,低层,（共9层）,南北向
2室1厅,108.52㎡,低层,（共11层）,南北向
1室1厅,39.68㎡,高层,（共7层）,南向
2室2厅,98.72㎡,低层,（共32层）,南北向
2室1厅,92.61㎡,中层,（共28层）,南向
2室1厅,90.41㎡,低层,（共18层）,南北向
2室1厅,105.98㎡,高层,（共6层）,南北向
2室1厅,94.08㎡,高层,（共33层）,南北向
1室1厅,38.18㎡,低层,（共7层）,南向
1室1厅,38.71㎡,高层,（共6层）,西向
2室1厅,82.5㎡,中层,（共9层）,南北向
2室1厅,42.76㎡,高层,（共8层）,南向
3室2厅,122.41㎡,低层,（共6层）,南北向
3室2厅,134.83㎡,中层,（共5层）,南北向
2室2厅,108㎡,顶层,（共19层）,南北向
3室2厅,184.88㎡,高层,（共11层）,南北向
1室1厅,36.42㎡,中层,（共8层）,东南向
1室1厅,38.87㎡,高层,（共7层）,西向
3室1厅,156.21㎡,中层,（共33层）,南北向
3室2厅,157.99㎡,高层,（共10层）,南北向
2室1厅,54.62㎡,中层,（共6层）,南向
2室1厅,52.98㎡,高层,（共5层）,南北向
2室1厅,94.64㎡,高层,（共6层）,南北向
2室1厅,50.56㎡,中层,（共8层）,西向
1室1厅,58.09㎡,低层,（共20层）,南向
3室1厅,122.53㎡,高层,（共6层）,东南向
1室1厅,39.3㎡,高层,（共7层）,南向
1室1厅,21.99㎡,中层,（共6层）,东向
3室2厅,135.35㎡,低层,（共18层）,南北向
1室1厅,48.66㎡,中层,（共6层）,东向
2室2厅,92.18㎡,高层,（共6层）,东西向
1室1厅,59.5㎡,高层,（共18层）,东向
1室1厅,34.59㎡,中层,（共7层）,东向
3室2厅,96.97㎡,低层,（共26层）,南北向
2室1厅,57.46㎡,低层,（共8层）,南北向
2室1厅,40.4㎡,中层,（共8层）,南北向
3室2厅,161.12㎡,低层,（共11层）,南北向
1室1厅,50.38㎡,低层,（共10层）,南向
1室1厅,36.87㎡,中层,（共8层）,东向
1室1厅,52.89㎡,中层,（共32层）,西向
2室1厅,93.04㎡,低层,（共6层）,南北向
1室1厅,50.25㎡,高层,（共10层）,北向
1室1厅,50.24㎡,低层,（共10层）,北向
1室1厅,23.11㎡,中层,（共7层）,南向
1室1厅,35.11㎡,中层,（共8层）,西向
2室2厅,88.81㎡,中层,（共26层）,北向
3室2厅,168.82㎡,低层,（共9层）,南北向
1室1厅,48.83㎡,高层,（共10层）,南向
1室1厅,58.09㎡,高层,（共20层）,南向
2室1厅,103.44㎡,低层,（共32层）,南北向
3室2厅,133.44㎡,高层,（共5层）,南北向
2室1厅,83.86㎡,高层,（共6层）,东西向
2室2厅,108.37㎡,低层,（共9层）,南北向
2室1厅,34.71㎡,高层,（共6层）,南向
1室1厅,24.17㎡,中层,（共8层）,东向
2室1厅,60.52㎡,高层,（共7层）,南北向
2室1厅,91.87㎡,中层,（共6层）,南北向
3室2厅,122.1㎡,高层,（共11层）,南向
3室2厅,265.83㎡,高层,（共15层）,南北向
3室2厅,141.87㎡,高层,（共11层）,东南向
2室1厅,88.25㎡,中层,（共18层）,南北向
2室2厅,94.64㎡,高层,（共6层）,南北向
3室2厅,128.65㎡,高层,（共6层）,南北向
4室2厅,258.07㎡,中层,（共31层）,东南向
2室1厅,56.43㎡,低层,（共8层）,东向
1室1厅,37.96㎡,低层,（共7层）,东南向
2室2厅,96.69㎡,高层,（共28层）,南向
1室1厅,48.71㎡,低层,（共10层）,东向
2室2厅,106.59㎡,高层,（共13层）,东西向
2室2厅,112.12㎡,低层,（共7层）,西南向
2室2厅,123.19㎡,高层,（共11层）,东南向
3室1厅,151.93㎡,中层,（共25层）,南北向
2室1厅,70.07㎡,低层,（共10层）,南北向
3室2厅,174.86㎡,高层,（共18层）,南北向
2室2厅,88.63㎡,中层,（共28层）,南北向
1室1厅,34.88㎡,中层,（共8层）,西向
3室2厅,164.4㎡,低层,（共27层）,南北向
3室2厅,137.26㎡,中层,（共33层）,南北向
1室1厅,23.93㎡,中层,（共8层）,南向
3室2厅,132.97㎡,低层,（共10层）,南北向
2室1厅,107.96㎡,中层,（共11层）,南北向
1室1厅,54.83㎡,中层,（共8层）,东北向
1室1厅,62.95㎡,低层,（共21层）,东向
3室2厅,146.01㎡,中层,（共28层）,南北向
1室1厅,49.01㎡,中层,（共10层）,南向
1室1厅,67.7㎡,中层,（共30层）,南向
2室1厅,59.46㎡,中层,（共7层）,南北向
2室1厅,99.24㎡,高层,（共6层）,南北向
2室1厅,97.53㎡,中层,（共29层）,南向
2室1厅,95.94㎡,中层,（共6层）,南北向
3室2厅,140.63㎡,高层,（共6层）,南北向
2室2厅,102.29㎡,高层,（共30层）,南北向
2室1厅,62.42㎡,高层,（共7层）,南北向
1室1厅,37.54㎡,中层,（共8层）,西向
3室2厅,160.04㎡,低层,（共26层）,东南向
1室1厅,36.93㎡,中层,（共7层）,南向
1室1厅,61.32㎡,高层,（共32层）,南向
1室1厅,48.71㎡,低层,（共10层）,东向
2室1厅,38.09㎡,低层,（共7层）,南北向
2室1厅,90.07㎡,高层,（共18层）,南北向
4室2厅,173.34㎡,中层,（共27层）,南北向
2室1厅,60.03㎡,中层,（共7层）,南北向
1室1厅,55.92㎡,中层,（共14层）,北向
1室1厅,34.59㎡,高层,（共7层）,西向
3室2厅,89.93㎡,低层,（共24层）,西北向
3室2厅,149.46㎡,中层,（共6层）,南北向
1室1厅,32.24㎡,中层,（共5层）,南向
2室1厅,108.48㎡,中层,（共5层）,南北向
4室1厅,143.45㎡,中层,（共6层）,东西向
1室1厅,53.2㎡,高层,（共30层）,西向
2室1厅,99.1㎡,低层,（共6层）,南北向
2室1厅,68.63㎡,中层,（共14层）,南向
1室1厅,77.99㎡,高层,（共26层）,南向
2室1厅,122.36㎡,低层,（共12层）,南北向
2室2厅,100.87㎡,中层,（共6层）,南北向
5室2厅,196.68㎡,高层,（共4层）,南北向
2室2厅,119.39㎡,高层,（共6层）,南北向
3室2厅,133㎡,高层,（共28层）,南北向
2室2厅,89.69㎡,中层,（共28层）,南北向
1室1厅,43.83㎡,高层,（共7层）,南向
2室1厅,55.24㎡,高层,（共8层）,西南向
2室1厅,105.04㎡,中层,（共28层）,南向
2室2厅,113.83㎡,低层,（共11层）,南北向
3室2厅,131.48㎡,中层,（共28层）,南向
2室1厅,73.84㎡,中层,（共7层）,南北向
2室1厅,92.79㎡,中层,（共28层）,西南向
1室1厅,34.59㎡,中层,（共7层）,东向
2室1厅,88.8㎡,低层,（共27层）,东南向
2室1厅,49.2㎡,高层,（共10层）,西向
2室1厅,77.82㎡,高层,（共33层）,南向
1室1厅,51.65㎡,低层,（共14层）,南向
1室1厅,36.24㎡,低层,（共7层）,东向
1室1厅,50.88㎡,中层,（共8层）,北向
2室2厅,113.83㎡,低层,（共11层）,南北向
2室2厅,88.97㎡,中层,（共5层）,南北向
1室1厅,53㎡,低层,（共7层）,南北向
2室2厅,89.61㎡,高层,（共6层）,南北向
2室2厅,103㎡,高层,（共11层）,南北向
2室1厅,113.83㎡,高层,（共11层）,南北向
2室1厅,103.76㎡,低层,（共7层）,南北向
3室2厅,129.18㎡,低层,（共11层）,南北向
3室2厅,103.15㎡,高层,（共7层）,南北向
3室2厅,208.21㎡,中层,（共27层）,南北向
2室1厅,60.37㎡,高层,（共6层）,东南向
3室2厅,112.26㎡,低层,（共6层）,南北向
3室2厅,137.26㎡,高层,（共33层）,南北向
1室1厅,26.35㎡,中层,（共7层）,东向
1室1厅,90.08㎡,中层,（共11层）,南向
2室1厅,88.63㎡,中层,（共28层）,南北向
2室1厅,89.06㎡,中层,（共20层）,东南向
1室1厅,55.92㎡,中层,（共14层）,北向
2室2厅,88.63㎡,中层,（共28层）,南向
2室2厅,110.28㎡,中层,（共7层）,西北向
2室1厅,117.7㎡,高层,（共12层）,南北向
3室2厅,165.07㎡,中层,（共5层）,南北向
1室1厅,48.7㎡,中层,（共10层）,东向
3室2厅,114.96㎡,中层,（共7层）,南北向
2室1厅,96.59㎡,高层,（共33层）,南北向
2室2厅,117.73㎡,中层,（共7层）,南北向
1室1厅,45.37㎡,中层,（共7层）,西南向
2室2厅,110.66㎡,高层,（共6层）,南北向
2室1厅,94.19㎡,中层,（共25层）,南北向
2室1厅,108.86㎡,高层,（共30层）,南北向
2室1厅,124.29㎡,低层,（共25层）,南北向
1室1厅,49.2㎡,中层,（共10层）,西向
3室2厅,139.18㎡,高层,（共11层）,南北向
2室1厅,107.54㎡,高层,（共25层）,南北向
